player_id,team_id,player,team,position,age,minutes,games,goals,assists,shots,shots_on_target,passes_completed,passes,passes_pct,tackles,interceptions,clearances,touches,dispossessed,xg,xg_assist
243,114,Harry Souttar,Australia,DF,,4,4,0,0,,0,138.0,167.0,82.6,4.0,6,22.0,213.0,0.0,0.1,
244,106,Harry Wilson,Wales,MF,,1,3,0,0,,0,48.0,64.0,75.0,4.0,1,3.0,81.0,0.0,0.1,
245,108,Hassan Al Tambakti,Saudi Arabia,DF,,2,2,0,0,,0,40.0,55.0,72.7,4.0,3,6.0,75.0,0.0,0.0,
246,99,Hassan Al-Haydos,Qatar,MF,,2,3,0,0,,1,65.0,80.0,81.3,4.0,2,1.0,101.0,3.0,0.0,
247,108,Hattan Bahebri,Saudi Arabia,MF,,0,2,0,1,,0,4.0,7.0,57.1,0.0,0,0.0,7.0,0.0,0.0,
248,111,Henry Martín,Mexico,FW,,1,2,1,0,,2,13.0,20.0,65.0,1.0,2,1.0,35.0,2.0,0.9,
249,100,Hernán Galíndez,Ecuador,GK,,3,3,0,0,,0,44.0,74.0,59.5,0.0,0,0.0,77.0,0.0,0.0,
250,118,Hidemasa Morita,Japan,MF,,3,3,0,0,,1,129.0,157.0,82.2,0.0,3,4.0,192.0,5.0,0.2,
251,118,Hiroki Ito,Japan,DF,,0,1,0,0,,0,58.0,63.0,92.1,0.0,0,0.0,64.0,0.0,0.0,
252,118,Hiroki Sakai,Japan,MF,,1,2,0,0,,0,28.0,47.0,59.6,5.0,1,8.0,70.0,1.0,0.5,
253,111,Hirving Lozano,Mexico,FW,,2,3,0,0,,3,42.0,77.0,54.5,7.0,0,1.0,109.0,4.0,0.2,
254,99,Homam Ahmed,Qatar,DF,,2,3,0,0,,0,77.0,105.0,73.3,2.0,2,1.0,115.0,2.0,0.0,
255,126,Hong Chul,Korea Republic,DF,,0,1,0,0,,0,17.0,20.0,85.0,0.0,1,1.0,24.0,0.0,0.0,
256,102,Hossein Hosseini,IR Iran,GK,,1,2,0,0,,0,23.0,47.0,48.9,0.0,0,0.0,49.0,0.0,0.0,
257,102,Hossein Kanaanizadegan,IR Iran,DF,,0,1,0,0,,0,8.0,11.0,72.7,0.0,1,2.0,15.0,0.0,0.0,
258,113,Hugo Lloris,France,GK,,6,6,0,0,,0,110.0,182.0,60.4,0.0,0,3.0,203.0,0.0,0.0,
259,126,Hwang Hee-chan,Korea Republic,MF,,1,2,1,0,,5,45.0,59.0,76.3,1.0,0,0.0,84.0,3.0,0.9,
260,126,Hwang In-beom,Korea Republic,MF,,3,4,0,0,,1,194.0,247.0,78.5,4.0,3,2.0,276.0,0.0,0.2,
261,126,Hwang Ui-jo,Korea Republic,FW,,1,4,0,0,,0,9.0,11.0,81.8,0.0,0,1.0,18.0,0.0,0.5,
262,111,Héctor Herrera,Mexico,MF,,1,2,0,0,,0,64.0,78.0,82.1,4.0,3,0.0,91.0,1.0,0.0,
263,111,Héctor Moreno,Mexico,DF,,3,3,0,0,,0,165.0,195.0,84.6,2.0,1,4.0,210.0,1.0,0.2,
264,113,Ibrahima Konaté,France,DF,,3,5,0,0,,1,216.0,236.0,91.5,15.0,7,16.0,283.0,2.0,0.4,
265,103,Idrissa Gana Gueye,Senegal,MF,,3,3,0,0,,1,107.0,133.0,80.5,2.0,5,3.0,155.0,5.0,0.3,
266,115,Ilias Chair,Morocco,MF,,0,1,0,0,,0,13.0,15.0,86.7,1.0,0,0.0,18.0,1.0,0.0,
267,103,Iliman Ndiaye,Senegal,FW,,1,3,0,1,,0,25.0,32.0,78.1,0.0,1,0.0,44.0,3.0,0.1,
268,103,Ismail Jakobs,Senegal,DF,,3,4,0,1,,0,107.0,156.0,68.6,0.0,4,14.0,184.0,1.0,0.0,
269,99,Ismail Mohamad,Qatar,FW,,1,2,0,1,,2,,,,,2,,,,,
270,103,Ismaila Sarr,Senegal,FW,,3,4,1,0,,1,52.0,81.0,64.2,4.0,2,1.0,133.0,5.0,1.7,
271,122,Ismaël Koné,Canada,MF,,1,3,0,0,,0,96.0,101.0,95.0,0.0,0,0.0,103.0,0.0,0.0,
272,110,Issam Jebali,Tunisia,FW,,2,3,0,0,,1,25.0,35.0,71.4,3.0,0,3.0,60.0,7.0,0.5,
273,130,Ivan Ilić,Serbia,MF,,0,1,0,0,,0,19.0,20.0,95.0,0.0,1,0.0,23.0,1.0,0.0,
274,116,Ivan Perišić,Croatia,FW,,7,7,1,3,,4,202.0,292.0,69.2,7.0,7,12.0,378.0,5.0,0.9,
275,128,Iñaki Williams,Ghana,FW,,3,3,0,0,,0,29.0,42.0,69.0,4.0,0,2.0,63.0,5.0,0.3,
276,101,Jack Grealish,England,FW,,1,5,1,0,,1,48.0,54.0,88.9,3.0,3,1.0,71.0,0.0,0.6,
277,114,Jackson Irvine,Australia,MF,,3,4,0,0,,0,103.0,128.0,80.5,4.0,3,8.0,170.0,6.0,0.5,
278,100,Jackson Porozo,Ecuador,DF,,1,2,0,0,,0,39.0,44.0,88.6,2.0,3,4.0,58.0,2.0,0.1,
279,112,Jakub Kamiński,Poland,MF,,2,4,0,0,,1,37.0,61.0,60.7,6.0,0,2.0,88.0,6.0,0.4,
280,112,Jakub Kiwior,Poland,DF,,3,4,0,0,,0,174.0,205.0,84.9,2.0,4,15.0,236.0,1.0,0.0,
281,117,Jamal Musiala,Germany,MF,,2,3,0,1,,3,85.0,105.0,81.0,1.0,1,0.0,163.0,16.0,1.9,
282,114,Jamie Maclaren,Australia,FW,,0,3,0,0,,0,7.0,15.0,46.7,0.0,1,0.0,15.0,1.0,0.0,
283,112,Jan Bednarek,Poland,DF,,0,1,0,0,,0,6.0,6.0,100.0,0.0,0,0.0,6.0,0.0,0.0,
284,121,Jan Vertonghen,Belgium,DF,,3,3,0,0,,0,238.0,269.0,88.5,0.0,5,12.0,290.0,0.0,0.2,
285,114,Jason Cummings,Australia,FW,,0,1,0,0,,0,4.0,6.0,66.7,0.0,0,0.0,9.0,0.0,0.0,
286,115,Jawad El Yamiq,Morocco,DF,,3,6,0,0,,1,146.0,164.0,89.0,4.0,5,17.0,202.0,0.0,0.1,
287,124,Jean-Charles Castelletto,Cameroon,DF,,2,2,1,1,,1,66.0,82.0,80.5,3.0,6,12.0,109.0,0.0,0.9,
288,126,Jeong Woo-yeong,Korea Republic,MF,,0,1,0,0,,0,12.0,15.0,80.0,0.0,0,1.0,20.0,0.0,0.0,
289,121,Jeremy Doku,Belgium,MF,,0,1,0,0,,0,8.0,14.0,57.1,0.0,0,0.0,16.0,0.0,0.0,
290,100,Jeremy Sarmiento,Ecuador,MF,,0,3,0,0,,1,23.0,37.0,62.2,2.0,1,0.0,44.0,1.0,0.1,
291,124,Jerome Ngom Mbekeli,Cameroon,MF,,0,1,0,0,,0,1.0,2.0,50.0,0.0,0,1.0,4.0,1.0,0.0,
292,109,Jesper Lindstrøm,Denmark,MF,,2,3,0,0,,1,36.0,52.0,69.2,1.0,1,1.0,81.0,1.0,0.3,
293,105,Jesús Ferreira,United States,FW,,0,1,0,0,,0,16.0,19.0,84.2,1.0,0,0.0,24.0,1.0,0.0,
