match_id,competition_name,season,date,time,home_team_id,away_team_id,home_goals,away_goals,home_shots,away_shots,home_sot,away_sot,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,venue,referee,goal_difference,total_goals,total_cards,home_shot_accuracy,away_shot_accuracy,result
930,Ligue 1,2022-23,2023-02-26,12:00:00,56,52,0.0,1.0,18.0,9.0,4.0,1.0,12.0,21.0,10.0,0.0,2.0,3.0,0.0,0.0,,,-1.0,1.0,5.0,22.22222222222222,11.11111111111111,A
931,Ligue 1,2022-23,2023-02-26,14:00:00,40,54,2.0,1.0,14.0,11.0,6.0,5.0,8.0,15.0,6.0,3.0,2.0,2.0,0.0,1.0,,,1.0,3.0,5.0,42.857142857142854,45.45454545454545,H
932,Ligue 1,2022-23,2023-02-26,14:00:00,43,41,1.0,1.0,11.0,12.0,4.0,6.0,17.0,25.0,7.0,2.0,1.0,4.0,0.0,0.0,,,0.0,2.0,5.0,36.36363636363637,50.0,D
933,Ligue 1,2022-23,2023-02-26,14:00:00,48,55,0.0,1.0,20.0,11.0,7.0,3.0,8.0,12.0,12.0,4.0,2.0,2.0,0.0,0.0,,,-1.0,1.0,4.0,35.0,27.27272727272727,A
934,Ligue 1,2022-23,2023-02-26,14:00:00,58,45,3.0,0.0,18.0,13.0,6.0,6.0,12.0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,33.33333333333333,46.15384615384615,H
935,Ligue 1,2022-23,2023-02-26,16:05:00,42,46,0.0,3.0,15.0,12.0,4.0,7.0,8.0,12.0,5.0,3.0,0.0,1.0,0.0,0.0,,,-3.0,3.0,1.0,26.666666666666668,58.333333333333336,A
936,Ligue 1,2022-23,2023-02-26,19:45:00,57,44,0.0,3.0,19.0,12.0,6.0,7.0,20.0,14.0,7.0,4.0,0.0,0.0,0.0,0.0,,,-3.0,3.0,0.0,31.57894736842105,58.333333333333336,A
937,Ligue 1,2022-23,2023-03-03,20:00:00,46,52,1.0,1.0,17.0,3.0,5.0,1.0,10.0,12.0,8.0,0.0,0.0,1.0,0.0,0.0,,,0.0,2.0,1.0,29.411764705882355,33.33333333333333,D
938,Ligue 1,2022-23,2023-03-04,16:00:00,49,51,1.0,1.0,10.0,11.0,1.0,6.0,18.0,14.0,10.0,3.0,2.0,4.0,0.0,0.0,,,0.0,2.0,6.0,10.0,54.54545454545454,D
939,Ligue 1,2022-23,2023-03-04,20:00:00,44,48,4.0,2.0,17.0,8.0,11.0,5.0,7.0,8.0,4.0,6.0,0.0,2.0,0.0,0.0,,,2.0,6.0,2.0,64.70588235294117,62.5,H
940,Ligue 1,2022-23,2023-03-05,12:00:00,54,42,2.0,2.0,13.0,17.0,6.0,4.0,8.0,8.0,3.0,4.0,0.0,1.0,0.0,0.0,,,0.0,4.0,1.0,46.15384615384615,23.52941176470588,D
941,Ligue 1,2022-23,2023-03-05,14:00:00,53,47,5.0,0.0,15.0,10.0,8.0,4.0,10.0,18.0,6.0,5.0,1.0,4.0,0.0,1.0,,,5.0,5.0,6.0,53.333333333333336,40.0,H
942,Ligue 1,2022-23,2023-03-05,14:00:00,58,40,1.0,0.0,12.0,5.0,3.0,1.0,19.0,21.0,2.0,1.0,3.0,3.0,0.0,0.0,,,1.0,1.0,6.0,25.0,20.0,H
943,Ligue 1,2022-23,2023-03-05,14:00:00,41,50,0.0,1.0,17.0,8.0,4.0,1.0,14.0,17.0,9.0,2.0,2.0,1.0,0.0,0.0,,,-1.0,1.0,3.0,23.52941176470588,12.5,A
944,Ligue 1,2022-23,2023-03-05,14:00:00,45,43,0.0,1.0,9.0,12.0,0.0,3.0,20.0,4.0,4.0,5.0,4.0,1.0,0.0,0.0,,,-1.0,1.0,5.0,0.0,25.0,A
945,Ligue 1,2022-23,2023-03-05,16:05:00,39,56,0.0,0.0,17.0,11.0,5.0,1.0,19.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,29.411764705882355,9.090909090909092,D
946,Ligue 1,2022-23,2023-03-05,19:45:00,55,57,0.0,1.0,13.0,11.0,2.0,4.0,10.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,,,-1.0,1.0,2.0,15.384615384615385,36.36363636363637,A
947,Ligue 1,2022-23,2023-03-10,20:00:00,51,39,3.0,3.0,8.0,6.0,6.0,5.0,20.0,19.0,4.0,0.0,5.0,4.0,0.0,0.0,,,0.0,6.0,9.0,75.0,83.33333333333334,D
948,Ligue 1,2022-23,2023-03-11,16:00:00,52,55,0.0,0.0,12.0,7.0,0.0,2.0,14.0,11.0,8.0,0.0,2.0,2.0,0.0,0.0,,,0.0,0.0,4.0,0.0,28.57142857142857,D
949,Ligue 1,2022-23,2023-03-11,20:00:00,50,44,1.0,2.0,7.0,17.0,2.0,8.0,6.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,,,-1.0,3.0,2.0,28.57142857142857,47.05882352941176,A
950,Ligue 1,2022-23,2023-03-12,12:00:00,43,49,0.0,4.0,9.0,13.0,6.0,6.0,13.0,13.0,6.0,4.0,1.0,2.0,0.0,0.0,,,-4.0,4.0,3.0,66.66666666666666,46.15384615384615,A
951,Ligue 1,2022-23,2023-03-12,14:00:00,40,53,0.0,1.0,7.0,12.0,1.0,4.0,13.0,18.0,1.0,3.0,2.0,2.0,0.0,0.0,,,-1.0,1.0,4.0,14.285714285714285,33.33333333333333,A
952,Ligue 1,2022-23,2023-03-12,14:00:00,47,45,0.0,2.0,13.0,8.0,2.0,5.0,8.0,11.0,6.0,8.0,0.0,1.0,0.0,0.0,,,-2.0,2.0,1.0,15.384615384615385,62.5,A
953,Ligue 1,2022-23,2023-03-12,14:00:00,56,54,2.0,0.0,16.0,9.0,6.0,2.0,11.0,10.0,1.0,4.0,0.0,2.0,0.0,0.0,,,2.0,2.0,2.0,37.5,22.22222222222222,H
954,Ligue 1,2022-23,2023-03-12,14:00:00,48,46,2.0,2.0,10.0,16.0,3.0,8.0,9.0,11.0,1.0,10.0,1.0,1.0,0.0,0.0,,,0.0,4.0,2.0,30.0,50.0,D
955,Ligue 1,2022-23,2023-03-12,16:05:00,42,58,0.0,1.0,14.0,17.0,3.0,8.0,9.0,14.0,3.0,3.0,1.0,2.0,0.0,0.0,,,-1.0,1.0,3.0,21.428571428571427,47.05882352941176,A
956,Ligue 1,2022-23,2023-03-12,19:45:00,57,41,2.0,2.0,7.0,24.0,4.0,9.0,6.0,15.0,1.0,8.0,0.0,4.0,1.0,0.0,,,0.0,4.0,5.0,57.14285714285714,37.5,D
957,Ligue 1,2022-23,2023-03-17,20:00:00,39,48,1.0,1.0,11.0,11.0,6.0,5.0,13.0,7.0,5.0,2.0,0.0,1.0,0.0,0.0,,,0.0,2.0,1.0,54.54545454545454,45.45454545454545,D
958,Ligue 1,2022-23,2023-03-18,16:00:00,45,51,0.0,2.0,16.0,18.0,4.0,5.0,12.0,2.0,12.0,8.0,2.0,0.0,0.0,0.0,,,-2.0,2.0,2.0,25.0,27.77777777777778,A
959,Ligue 1,2022-23,2023-03-18,20:00:00,49,47,3.0,0.0,12.0,3.0,6.0,1.0,7.0,15.0,4.0,4.0,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,50.0,33.33333333333333,H
960,Ligue 1,2022-23,2023-03-19,12:00:00,40,42,0.0,2.0,10.0,8.0,1.0,4.0,20.0,13.0,1.0,4.0,2.0,1.0,1.0,0.0,,,-2.0,2.0,4.0,10.0,50.0,A
961,Ligue 1,2022-23,2023-03-19,14:00:00,53,43,2.0,1.0,23.0,16.0,9.0,8.0,15.0,15.0,11.0,4.0,3.0,1.0,1.0,0.0,,,1.0,3.0,5.0,39.130434782608695,50.0,H
962,Ligue 1,2022-23,2023-03-19,14:00:00,46,56,1.0,1.0,16.0,9.0,1.0,3.0,13.0,10.0,10.0,2.0,0.0,2.0,0.0,1.0,,,0.0,2.0,3.0,6.25,33.33333333333333,D
963,Ligue 1,2022-23,2023-03-19,14:00:00,41,52,2.0,0.0,13.0,8.0,6.0,1.0,14.0,11.0,5.0,4.0,2.0,1.0,0.0,0.0,,,2.0,2.0,3.0,46.15384615384615,12.5,H
964,Ligue 1,2022-23,2023-03-19,14:00:00,54,50,2.0,2.0,15.0,9.0,5.0,2.0,12.0,10.0,7.0,4.0,1.0,1.0,0.0,0.0,,,0.0,4.0,2.0,33.33333333333333,22.22222222222222,D
965,Ligue 1,2022-23,2023-03-19,16:05:00,44,55,0.0,2.0,17.0,10.0,8.0,3.0,11.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,,,-2.0,2.0,2.0,47.05882352941176,30.0,A
966,Ligue 1,2022-23,2023-03-19,19:45:00,58,57,1.0,2.0,19.0,12.0,6.0,5.0,13.0,11.0,6.0,5.0,2.0,3.0,0.0,0.0,,,-1.0,3.0,5.0,31.57894736842105,41.66666666666667,A
967,Ligue 1,2022-23,2023-03-31,20:00:00,57,53,1.0,1.0,13.0,9.0,2.0,3.0,15.0,9.0,1.0,3.0,2.0,2.0,0.0,0.0,,,0.0,2.0,4.0,15.384615384615385,33.33333333333333,D
968,Ligue 1,2022-23,2023-04-01,16:00:00,52,54,1.0,0.0,13.0,14.0,5.0,2.0,7.0,15.0,4.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,38.46153846153847,14.285714285714285,H
969,Ligue 1,2022-23,2023-04-01,20:00:00,55,49,0.0,1.0,10.0,12.0,3.0,4.0,13.0,11.0,5.0,5.0,2.0,2.0,0.0,0.0,,,-1.0,1.0,4.0,30.0,33.33333333333333,A
970,Ligue 1,2022-23,2023-04-02,12:00:00,51,56,3.0,1.0,20.0,2.0,7.0,1.0,14.0,9.0,5.0,1.0,3.0,3.0,0.0,1.0,,,2.0,4.0,7.0,35.0,50.0,H
971,Ligue 1,2022-23,2023-04-02,14:00:00,47,46,1.0,1.0,13.0,12.0,6.0,3.0,8.0,11.0,5.0,2.0,1.0,1.0,0.0,0.0,,,0.0,2.0,2.0,46.15384615384615,25.0,D
972,Ligue 1,2022-23,2023-04-02,14:00:00,50,45,3.0,1.0,17.0,8.0,7.0,3.0,16.0,12.0,4.0,2.0,2.0,5.0,0.0,1.0,,,2.0,4.0,8.0,41.17647058823529,37.5,H
973,Ligue 1,2022-23,2023-04-02,14:00:00,43,40,2.0,1.0,14.0,3.0,6.0,2.0,15.0,22.0,5.0,1.0,2.0,5.0,0.0,1.0,,,1.0,3.0,8.0,42.857142857142854,66.66666666666666,H
974,Ligue 1,2022-23,2023-04-02,14:00:00,48,58,0.0,3.0,12.0,14.0,6.0,9.0,10.0,13.0,3.0,4.0,1.0,2.0,0.0,0.0,,,-3.0,3.0,3.0,50.0,64.28571428571429,A
975,Ligue 1,2022-23,2023-04-02,16:05:00,42,41,4.0,3.0,9.0,13.0,7.0,6.0,15.0,17.0,3.0,3.0,3.0,1.0,1.0,0.0,,,1.0,7.0,5.0,77.77777777777779,46.15384615384615,H
976,Ligue 1,2022-23,2023-04-02,19:45:00,44,39,0.0,1.0,16.0,10.0,5.0,3.0,10.0,16.0,7.0,1.0,3.0,3.0,0.0,0.0,,,-1.0,1.0,6.0,31.25,30.0,A
977,Ligue 1,2022-23,2023-04-07,20:00:00,49,41,2.0,1.0,13.0,13.0,9.0,3.0,19.0,19.0,5.0,1.0,1.0,5.0,0.0,1.0,,,1.0,3.0,7.0,69.23076923076923,23.076923076923077,H
978,Ligue 1,2022-23,2023-04-08,16:00:00,47,51,1.0,0.0,7.0,15.0,5.0,5.0,18.0,18.0,3.0,6.0,2.0,3.0,0.0,0.0,,,1.0,1.0,5.0,71.42857142857143,33.33333333333333,H
979,Ligue 1,2022-23,2023-04-08,20:00:00,46,44,0.0,2.0,21.0,13.0,7.0,4.0,8.0,2.0,10.0,5.0,1.0,0.0,0.0,0.0,,,-2.0,2.0,1.0,33.33333333333333,30.76923076923077,A
980,Ligue 1,2022-23,2023-04-09,12:00:00,39,55,3.0,1.0,11.0,11.0,3.0,3.0,14.0,17.0,7.0,2.0,2.0,2.0,0.0,0.0,,,2.0,4.0,4.0,27.27272727272727,27.27272727272727,H
981,Ligue 1,2022-23,2023-04-09,14:00:00,40,52,0.0,3.0,9.0,11.0,2.0,4.0,13.0,15.0,7.0,5.0,1.0,3.0,0.0,0.0,,,-3.0,3.0,4.0,22.22222222222222,36.36363636363637,A
982,Ligue 1,2022-23,2023-04-09,14:00:00,53,45,1.0,2.0,16.0,15.0,8.0,8.0,16.0,19.0,4.0,3.0,0.0,2.0,0.0,0.0,,,-1.0,3.0,2.0,50.0,53.333333333333336,A
983,Ligue 1,2022-23,2023-04-09,14:00:00,58,50,1.0,1.0,22.0,12.0,7.0,5.0,9.0,13.0,6.0,3.0,0.0,1.0,0.0,0.0,,,0.0,2.0,1.0,31.818181818181817,41.66666666666667,D
984,Ligue 1,2022-23,2023-04-09,14:00:00,54,43,0.0,2.0,9.0,12.0,3.0,4.0,18.0,9.0,3.0,2.0,3.0,2.0,0.0,0.0,,,-2.0,2.0,5.0,33.33333333333333,33.33333333333333,A
985,Ligue 1,2022-23,2023-04-09,16:05:00,48,42,2.0,2.0,9.0,16.0,2.0,10.0,13.0,11.0,6.0,8.0,3.0,1.0,0.0,0.0,,,0.0,4.0,4.0,22.22222222222222,62.5,D
986,Ligue 1,2022-23,2023-04-09,19:45:00,56,57,0.0,0.0,9.0,13.0,5.0,2.0,10.0,18.0,3.0,6.0,0.0,2.0,0.0,0.0,,,0.0,0.0,2.0,55.55555555555556,15.384615384615385,D
987,Ligue 1,2022-23,2023-04-14,20:00:00,45,39,1.0,2.0,13.0,14.0,6.0,3.0,14.0,10.0,8.0,5.0,1.0,4.0,0.0,0.0,,,-1.0,3.0,5.0,46.15384615384615,21.428571428571427,A
988,Ligue 1,2022-23,2023-04-15,16:00:00,55,58,3.0,0.0,23.0,5.0,8.0,1.0,12.0,14.0,6.0,4.0,1.0,2.0,0.0,0.0,,,3.0,3.0,3.0,34.78260869565217,20.0,H
989,Ligue 1,2022-23,2023-04-15,20:00:00,44,49,3.0,1.0,15.0,14.0,7.0,7.0,12.0,8.0,3.0,10.0,0.0,0.0,0.0,1.0,,,2.0,4.0,1.0,46.666666666666664,50.0,H
990,Ligue 1,2022-23,2023-04-16,12:00:00,51,53,2.0,1.0,17.0,4.0,7.0,1.0,15.0,19.0,8.0,4.0,1.0,3.0,0.0,0.0,,,1.0,3.0,4.0,41.17647058823529,25.0,H
991,Ligue 1,2022-23,2023-04-16,14:00:00,52,48,2.0,1.0,13.0,17.0,7.0,7.0,14.0,8.0,3.0,6.0,2.0,2.0,0.0,0.0,,,1.0,3.0,4.0,53.84615384615385,41.17647058823529,H
992,Ligue 1,2022-23,2023-04-16,14:00:00,50,46,1.0,0.0,14.0,12.0,3.0,6.0,15.0,14.0,3.0,5.0,1.0,3.0,0.0,0.0,,,1.0,1.0,4.0,21.428571428571427,50.0,H
993,Ligue 1,2022-23,2023-04-16,14:00:00,43,47,2.0,1.0,12.0,7.0,5.0,4.0,12.0,15.0,6.0,6.0,1.0,3.0,2.0,0.0,,,1.0,3.0,6.0,41.66666666666667,57.14285714285714,H
994,Ligue 1,2022-23,2023-04-16,14:00:00,41,40,3.0,1.0,12.0,8.0,6.0,1.0,14.0,19.0,5.0,0.0,2.0,5.0,0.0,0.0,,,2.0,4.0,7.0,50.0,12.5,H
995,Ligue 1,2022-23,2023-04-16,16:05:00,42,56,3.0,1.0,11.0,7.0,7.0,4.0,18.0,10.0,5.0,3.0,0.0,1.0,0.0,0.0,,,2.0,4.0,1.0,63.63636363636363,57.14285714285714,H
996,Ligue 1,2022-23,2023-04-16,19:45:00,57,54,3.0,1.0,28.0,4.0,6.0,2.0,13.0,8.0,8.0,1.0,0.0,2.0,0.0,0.0,,,2.0,4.0,2.0,21.428571428571427,50.0,H
997,Ligue 1,2022-23,2023-04-21,20:00:00,47,44,1.0,2.0,16.0,10.0,4.0,4.0,6.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,,,-1.0,3.0,0.0,25.0,40.0,A
998,Ligue 1,2022-23,2023-04-22,16:00:00,52,51,1.0,1.0,8.0,14.0,4.0,6.0,12.0,12.0,4.0,4.0,0.0,1.0,0.0,0.0,,,0.0,2.0,1.0,50.0,42.857142857142854,D
999,Ligue 1,2022-23,2023-04-22,20:00:00,49,42,3.0,0.0,21.0,11.0,8.0,4.0,8.0,14.0,2.0,4.0,0.0,2.0,0.0,0.0,,,3.0,3.0,2.0,38.095238095238095,36.36363636363637,H
1000,Ligue 1,2022-23,2023-04-23,12:00:00,58,41,0.0,2.0,15.0,9.0,5.0,3.0,11.0,12.0,6.0,4.0,2.0,1.0,0.0,0.0,,,-2.0,2.0,3.0,33.33333333333333,33.33333333333333,A
1001,Ligue 1,2022-23,2023-04-23,14:00:00,40,50,0.0,0.0,3.0,10.0,2.0,2.0,11.0,20.0,4.0,4.0,2.0,2.0,1.0,0.0,,,0.0,0.0,5.0,66.66666666666666,20.0,D
1002,Ligue 1,2022-23,2023-04-23,14:00:00,56,45,0.0,1.0,9.0,13.0,1.0,4.0,13.0,12.0,2.0,7.0,3.0,2.0,0.0,0.0,,,-1.0,1.0,5.0,11.11111111111111,30.76923076923077,A
1003,Ligue 1,2022-23,2023-04-23,14:00:00,48,54,2.0,2.0,19.0,9.0,9.0,4.0,12.0,10.0,13.0,4.0,1.0,0.0,0.0,0.0,,,0.0,4.0,1.0,47.368421052631575,44.44444444444444,D
1004,Ligue 1,2022-23,2023-04-23,14:00:00,46,43,1.0,2.0,15.0,9.0,5.0,3.0,19.0,9.0,6.0,2.0,1.0,2.0,0.0,0.0,,,-1.0,3.0,3.0,33.33333333333333,33.33333333333333,A
1005,Ligue 1,2022-23,2023-04-23,16:05:00,53,55,1.0,0.0,11.0,16.0,2.0,4.0,11.0,13.0,4.0,4.0,3.0,2.0,1.0,0.0,,,1.0,1.0,6.0,18.181818181818183,25.0,H
1006,Ligue 1,2022-23,2023-04-23,19:45:00,39,57,1.0,2.0,7.0,14.0,2.0,7.0,11.0,18.0,5.0,3.0,2.0,1.0,0.0,0.0,,,-1.0,3.0,3.0,28.57142857142857,50.0,A
1007,Ligue 1,2022-23,2023-04-28,20:00:00,41,39,1.0,2.0,11.0,7.0,3.0,4.0,13.0,24.0,5.0,4.0,2.0,4.0,0.0,1.0,,,-1.0,3.0,7.0,27.27272727272727,57.14285714285714,A
1008,Ligue 1,2022-23,2023-04-29,16:00:00,51,40,3.0,0.0,10.0,2.0,5.0,0.0,10.0,13.0,9.0,0.0,1.0,2.0,0.0,0.0,,,3.0,3.0,3.0,50.0,0.0,H
1009,Ligue 1,2022-23,2023-04-30,12:00:00,42,53,0.0,4.0,7.0,19.0,4.0,9.0,11.0,12.0,3.0,11.0,2.0,1.0,0.0,0.0,,,-4.0,4.0,3.0,57.14285714285714,47.368421052631575,A
1010,Ligue 1,2022-23,2023-04-30,14:00:00,43,58,1.0,0.0,6.0,13.0,2.0,2.0,8.0,12.0,5.0,6.0,0.0,2.0,1.0,0.0,,,1.0,1.0,3.0,33.33333333333333,15.384615384615385,H
1011,Ligue 1,2022-23,2023-04-30,14:00:00,55,47,4.0,2.0,13.0,4.0,4.0,2.0,14.0,11.0,7.0,5.0,1.0,2.0,0.0,0.0,,,2.0,6.0,3.0,30.76923076923077,50.0,H
1012,Ligue 1,2022-23,2023-04-30,14:00:00,54,46,0.0,1.0,9.0,29.0,6.0,13.0,7.0,10.0,3.0,14.0,0.0,2.0,0.0,0.0,,,-1.0,1.0,2.0,66.66666666666666,44.827586206896555,A
1013,Ligue 1,2022-23,2023-04-30,16:05:00,44,56,1.0,3.0,13.0,14.0,4.0,7.0,15.0,17.0,2.0,3.0,4.0,3.0,1.0,0.0,,,-2.0,4.0,8.0,30.76923076923077,50.0,A
1014,Ligue 1,2022-23,2023-04-30,19:45:00,57,52,2.0,1.0,26.0,11.0,4.0,3.0,7.0,6.0,12.0,1.0,1.0,0.0,0.0,0.0,,,1.0,3.0,1.0,15.384615384615385,27.27272727272727,H
1015,Ligue 1,2022-23,2023-05-02,20:00:00,45,49,0.0,1.0,9.0,11.0,2.0,3.0,5.0,7.0,5.0,0.0,1.0,2.0,0.0,0.0,,,-1.0,1.0,3.0,22.22222222222222,27.27272727272727,A
1016,Ligue 1,2022-23,2023-05-03,20:00:00,50,48,2.0,0.0,8.0,13.0,4.0,5.0,7.0,15.0,2.0,4.0,0.0,1.0,0.0,0.0,,,2.0,2.0,1.0,50.0,38.46153846153847,H
1017,Ligue 1,2022-23,2023-05-06,16:00:00,46,55,2.0,1.0,11.0,14.0,4.0,4.0,11.0,11.0,4.0,7.0,0.0,1.0,0.0,0.0,,,1.0,3.0,1.0,36.36363636363637,28.57142857142857,H
1018,Ligue 1,2022-23,2023-05-06,18:00:00,58,51,1.0,0.0,14.0,11.0,4.0,5.0,17.0,10.0,4.0,7.0,2.0,3.0,0.0,0.0,,,1.0,1.0,5.0,28.57142857142857,45.45454545454545,H
1019,Ligue 1,2022-23,2023-05-06,20:00:00,49,57,2.0,1.0,9.0,14.0,3.0,3.0,12.0,16.0,7.0,7.0,5.0,2.0,0.0,0.0,,,1.0,3.0,7.0,33.33333333333333,21.428571428571427,H
1020,Ligue 1,2022-23,2023-05-07,12:00:00,47,42,1.0,2.0,10.0,14.0,3.0,6.0,13.0,17.0,4.0,3.0,3.0,2.0,0.0,0.0,,,-1.0,3.0,5.0,30.0,42.857142857142854,A
1021,Ligue 1,2022-23,2023-05-07,14:00:00,40,45,0.0,0.0,4.0,15.0,2.0,5.0,10.0,8.0,4.0,7.0,3.0,0.0,0.0,0.0,,,0.0,0.0,3.0,50.0,33.33333333333333,D
1022,Ligue 1,2022-23,2023-05-07,14:00:00,52,43,1.0,1.0,11.0,9.0,4.0,4.0,19.0,13.0,2.0,2.0,1.0,0.0,0.0,0.0,,,0.0,2.0,1.0,36.36363636363637,44.44444444444444,D
1023,Ligue 1,2022-23,2023-05-07,14:00:00,56,50,2.0,1.0,6.0,15.0,3.0,2.0,13.0,22.0,4.0,6.0,3.0,2.0,1.0,0.0,,,1.0,3.0,6.0,50.0,13.333333333333334,H
1024,Ligue 1,2022-23,2023-05-07,14:00:00,48,41,0.0,2.0,13.0,8.0,5.0,6.0,22.0,15.0,11.0,1.0,3.0,1.0,0.0,0.0,,,-2.0,2.0,4.0,38.46153846153847,75.0,A
1025,Ligue 1,2022-23,2023-05-07,16:05:00,39,53,5.0,4.0,16.0,12.0,8.0,6.0,12.0,14.0,3.0,5.0,0.0,3.0,0.0,0.0,,,1.0,9.0,3.0,50.0,50.0,H
1026,Ligue 1,2022-23,2023-05-07,19:45:00,54,44,1.0,3.0,7.0,31.0,3.0,12.0,5.0,5.0,6.0,6.0,1.0,0.0,0.0,0.0,,,-2.0,4.0,1.0,42.857142857142854,38.70967741935484,A
1027,Ligue 1,2022-23,2023-05-12,20:00:00,49,58,2.0,1.0,8.0,17.0,6.0,3.0,6.0,19.0,0.0,14.0,1.0,3.0,1.0,0.0,,,1.0,3.0,5.0,75.0,17.647058823529413,H
1028,Ligue 1,2022-23,2023-05-13,16:00:00,41,46,2.0,0.0,12.0,9.0,3.0,4.0,14.0,8.0,2.0,3.0,1.0,1.0,0.0,0.0,,,2.0,2.0,2.0,25.0,44.44444444444444,H
1029,Ligue 1,2022-23,2023-05-13,20:00:00,44,40,5.0,0.0,16.0,7.0,9.0,2.0,7.0,6.0,8.0,3.0,1.0,1.0,1.0,1.0,,,5.0,5.0,4.0,56.25,28.57142857142857,H
1030,Ligue 1,2022-23,2023-05-14,12:00:00,43,39,2.0,1.0,9.0,15.0,6.0,4.0,17.0,10.0,5.0,2.0,3.0,3.0,0.0,0.0,,,1.0,3.0,6.0,66.66666666666666,26.666666666666668,H
1031,Ligue 1,2022-23,2023-05-14,14:00:00,50,52,1.0,0.0,15.0,10.0,10.0,2.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,66.66666666666666,20.0,H
1032,Ligue 1,2022-23,2023-05-14,14:00:00,53,56,1.0,1.0,15.0,11.0,4.0,3.0,20.0,15.0,11.0,5.0,2.0,3.0,0.0,0.0,,,0.0,2.0,5.0,26.666666666666668,27.27272727272727,D
1033,Ligue 1,2022-23,2023-05-14,14:00:00,55,54,4.0,0.0,26.0,4.0,9.0,0.0,4.0,9.0,9.0,1.0,0.0,1.0,0.0,0.0,,,4.0,4.0,1.0,34.61538461538461,0.0,H
1034,Ligue 1,2022-23,2023-05-14,14:00:00,45,48,0.0,0.0,14.0,8.0,6.0,1.0,6.0,13.0,10.0,5.0,1.0,1.0,0.0,0.0,,,0.0,0.0,2.0,42.857142857142854,12.5,D
1035,Ligue 1,2022-23,2023-05-14,16:05:00,42,51,0.0,0.0,8.0,10.0,1.0,4.0,19.0,13.0,3.0,4.0,0.0,2.0,0.0,0.0,,,0.0,0.0,2.0,12.5,40.0,D
1036,Ligue 1,2022-23,2023-05-14,19:45:00,57,47,3.0,1.0,14.0,4.0,6.0,1.0,17.0,9.0,7.0,0.0,1.0,2.0,0.0,0.0,,,2.0,4.0,3.0,42.857142857142854,25.0,H
1037,Ligue 1,2022-23,2023-05-19,20:00:00,39,42,3.0,1.0,22.0,16.0,11.0,9.0,8.0,14.0,2.0,8.0,0.0,3.0,0.0,0.0,,,2.0,4.0,3.0,50.0,56.25,H
1038,Ligue 1,2022-23,2023-05-20,16:00:00,48,53,0.0,3.0,13.0,13.0,3.0,6.0,14.0,8.0,10.0,6.0,4.0,0.0,0.0,0.0,,,-3.0,3.0,4.0,23.076923076923077,46.15384615384615,A
1039,Ligue 1,2022-23,2023-05-20,20:00:00,51,57,2.0,1.0,12.0,8.0,3.0,3.0,14.0,20.0,3.0,4.0,3.0,2.0,0.0,0.0,,,1.0,3.0,5.0,25.0,37.5,H
1040,Ligue 1,2022-23,2023-05-21,12:00:00,40,55,0.0,5.0,2.0,13.0,0.0,7.0,8.0,14.0,2.0,5.0,1.0,2.0,1.0,0.0,,,-5.0,5.0,4.0,0.0,53.84615384615385,A
1041,Ligue 1,2022-23,2023-05-21,14:00:00,50,43,2.0,1.0,10.0,8.0,3.0,2.0,16.0,11.0,7.0,1.0,3.0,4.0,0.0,0.0,,,1.0,3.0,7.0,30.0,25.0,H
1042,Ligue 1,2022-23,2023-05-21,14:00:00,46,45,0.0,0.0,21.0,7.0,7.0,4.0,6.0,15.0,6.0,3.0,2.0,2.0,0.0,0.0,,,0.0,0.0,4.0,33.33333333333333,57.14285714285714,D
1043,Ligue 1,2022-23,2023-05-21,14:00:00,58,47,2.0,2.0,11.0,7.0,5.0,3.0,14.0,11.0,7.0,3.0,0.0,2.0,0.0,0.0,,,0.0,4.0,2.0,45.45454545454545,42.857142857142854,D
1044,Ligue 1,2022-23,2023-05-21,14:00:00,54,41,1.0,1.0,8.0,16.0,3.0,5.0,9.0,17.0,4.0,6.0,1.0,1.0,1.0,1.0,,,0.0,2.0,4.0,37.5,31.25,D
1045,Ligue 1,2022-23,2023-05-21,16:05:00,56,49,1.0,3.0,13.0,15.0,5.0,7.0,14.0,13.0,3.0,5.0,2.0,2.0,0.0,0.0,,,-2.0,4.0,4.0,38.46153846153847,46.666666666666664,A
1046,Ligue 1,2022-23,2023-05-21,19:45:00,52,44,1.0,2.0,14.0,15.0,7.0,4.0,11.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,,,-1.0,3.0,1.0,50.0,26.666666666666668,A
1047,Ligue 1,2022-23,2023-05-27,20:00:00,47,54,2.0,1.0,18.0,5.0,5.0,3.0,12.0,7.0,14.0,3.0,1.0,1.0,0.0,0.0,,,1.0,3.0,2.0,27.77777777777778,60.0,H
